# opt_x	opt_y	sar_x	sar_y
1019.5	418.4	1020.1	417.4
1018.0	257.7	1019.1	255.1
365.9	772.0	367.9	774.7
362.5	96.2	360.7	98.2
369.6	731.4	369.2	727.8
 7.8	42.7	 9.5	44.1
371.3	752.9	371.0	756.7
360.6	729.8	360.5	732.6
371.4	427.8	372.0	427.0
1011.6	402.5	1011.3	400.5
371.7	95.5	371.1	91.2
372.1	766.1	371.9	766.1
372.5	111.4	369.8	112.6
373.3	709.6	369.8	711.7
374.8	57.5	373.0	57.8
357.1	741.6	360.8	742.0
355.9	210.9	357.0	207.3
355.7	712.4	354.8	711.7
13.0	267.4	13.7	267.5
995.2	220.9	998.2	222.5
14.3	249.4	12.1	246.9
353.9	68.0	355.7	68.5
988.0	275.2	990.5	274.7
351.4	61.3	352.3	64.6
351.1	514.8	349.6	516.0
19.3	317.3	19.1	321.4
345.9	58.0	345.8	58.0
344.7	238.6	348.5	236.9
379.6	346.9	374.9	347.5
380.0	61.8	377.9	64.6
340.4	594.9	336.3	595.0
380.9	745.7	377.3	748.1
968.4	143.9	967.1	146.1
382.2	557.9	381.5	561.1
334.2	97.3	336.7	100.2
959.0	222.1	961.9	223.8
42.5	40.9	42.9	38.6
43.6	233.9	44.8	234.0
385.3	727.0	385.6	725.1
388.0	361.4	385.8	362.0
945.9	539.0	943.4	535.0
944.7	146.2	941.3	144.4
392.5	543.8	393.8	545.7
394.6	697.7	392.5	694.2
941.2	231.0	944.0	229.1
58.4	71.7	55.7	71.2
940.0	177.5	937.1	178.3
320.6	116.8	319.8	115.8
319.4	523.8	318.7	521.0
938.7	888.5	938.6	886.8
938.6	513.2	937.9	517.0
404.0	550.2	400.0	551.2
312.5	21.2	309.7	23.7
416.5	611.3	413.4	608.0
416.7	697.4	414.5	695.7
73.5	169.1	75.6	172.4
420.1	652.8	422.6	653.6
420.4	663.4	419.5	659.5
76.5	119.6	79.4	121.0
422.1	38.2	420.9	34.2
919.7	181.9	922.0	182.2
78.8	257.0	81.0	258.0
79.6	108.6	81.3	108.0
425.6	228.0	426.8	226.1
428.2	699.0	425.3	698.2
429.0	669.3	430.5	667.4
83.8	744.6	82.6	749.3
433.0	616.0	430.3	618.7
435.9	554.9	435.7	551.4
439.6	829.6	438.5	827.5
440.2	612.8	438.6	611.6
87.0	70.7	85.9	69.8
87.3	106.3	92.0	105.9
88.3	236.2	87.9	234.8
285.8	138.6	288.9	136.2
879.8	576.6	879.7	576.5
277.4	127.5	279.5	127.4
457.8	420.9	453.4	418.6
273.9	496.1	277.9	493.6
459.6	69.4	458.5	69.8
271.7	928.4	270.4	929.8
97.4	598.1	96.2	600.9
866.5	573.4	868.7	570.3
98.2	702.3	96.7	699.6
464.0	171.1	468.3	172.5
467.8	403.4	467.1	401.0
469.7	462.0	469.3	462.5
855.4	575.5	851.8	575.7
472.5	536.0	473.0	534.8
254.1	473.9	256.3	475.9
475.7	399.9	472.4	398.2
852.2	138.5	851.8	137.3
478.9	526.8	482.5	527.9
251.8	178.7	247.7	181.4
480.6	310.7	479.8	310.4
107.7	705.1	108.4	705.1
485.8	415.3	485.8	415.9
488.6	573.4	488.6	576.7
489.8	611.9	490.9	608.2
244.6	173.1	245.6	172.7
490.6	331.6	486.6	330.4
491.6	604.0	494.4	602.3
112.1	147.6	110.6	150.8
241.9	141.2	243.6	145.7
491.7	565.2	488.6	564.0
239.9	169.8	240.4	172.8
839.3	263.1	842.2	260.4
496.0	342.6	492.7	344.3
496.2	498.9	499.3	496.2
496.4	264.3	497.6	266.2
496.7	543.0	494.7	539.3
