# opt_x	opt_y	sar_x	sar_y
840.5	782.5	836.5	782.5
677.5	382.5	677.5	383.5
689.5	376.5	690.5	379.5
163.5	565.5	159.5	565.5
689.5	391.5	692.5	391.5
672.5	388.5	671.5	388.5
659.5	387.5	657.5	386.5
670.5	352.5	667.5	350.5
571.5	555.5	572.5	558.5
664.5	470.5	663.5	472.5
169.5	412.5	169.5	408.5
380.5	368.5	379.5	366.5
585.5	561.5	585.5	563.5
121.5	453.5	123.5	451.5
94.5	399.5	94.5	395.5
230.5	389.5	232.5	388.5
626.5	346.5	629.5	347.5
67.5	403.5	63.5	403.5
29.5	752.5	27.5	755.5
418.5	330.5	419.5	333.5
584.5	546.5	581.5	546.5
30.5	416.5	31.5	415.5
393.5	459.5	392.5	458.5
587.5	555.5	588.5	555.5
735.5	362.5	734.5	360.5
25.5	460.5	24.5	460.5
950.5	613.5	952.5	615.5
967.5	448.5	966.5	446.5
23.5	745.5	21.5	747.5
514.5	556.5	516.5	553.5
14.5	423.5	14.5	420.5
663.5	357.5	667.5	357.5
215.5	395.5	216.5	396.5
605.5	622.5	606.5	622.5
631.5	475.5	629.5	476.5
678.5	702.5	679.5	700.5
533.5	623.5	535.5	621.5
595.5	577.5	597.5	578.5
294.5	566.5	296.5	563.5
61.5	471.5	59.5	473.5
49.5	455.5	51.5	457.5
147.5	379.5	144.5	377.5
225.5	365.5	223.5	365.5
369.5	369.5	366.5	368.5
135.5	384.5	132.5	383.5
212.5	343.5	215.5	344.5
247.5	351.5	248.5	352.5
613.5	598.5	615.5	598.5
93.5	440.5	92.5	437.5
513.5	642.5	513.5	645.5
685.5	703.5	686.5	703.5
479.5	459.5	477.5	457.5
575.5	697.5	575.5	694.5
493.5	508.5	494.5	511.5
416.5	458.5	412.5	458.5
615.5	443.5	612.5	441.5
501.5	631.5	499.5	634.5
672.5	471.5	669.5	473.5
266.5	404.5	268.5	406.5
261.5	422.5	260.5	422.5
567.5	346.5	565.5	344.5
697.5	338.5	697.5	340.5
618.5	556.5	616.5	556.5
27.5	411.5	27.5	408.5
25.5	431.5	25.5	428.5
597.5	498.5	599.5	496.5
571.5	579.5	574.5	578.5
542.5	658.5	542.5	656.5
183.5	387.5	184.5	389.5
46.5	423.5	47.5	426.5
681.5	677.5	679.5	676.5
590.5	541.5	592.5	541.5
212.5	401.5	209.5	402.5
672.5	360.5	672.5	356.5
566.5	485.5	563.5	487.5
661.5	632.5	660.5	633.5
726.5	357.5	727.5	358.5
663.5	369.5	665.5	366.5
507.5	618.5	510.5	620.5
432.5	582.5	429.5	584.5
25.5	787.5	24.5	787.5
53.5	445.5	51.5	447.5
561.5	640.5	558.5	639.5
686.5	340.5	688.5	337.5
118.5	398.5	120.5	395.5
34.5	778.5	33.5	780.5
 7.5	673.5	 9.5	670.5
 7.5	799.5	10.5	798.5
680.5	361.5	678.5	358.5
164.5	435.5	163.5	437.5
582.5	673.5	583.5	670.5
446.5	474.5	446.5	475.5
546.5	454.5	543.5	454.5
594.5	624.5	597.5	623.5
195.5	411.5	198.5	413.5
666.5	702.5	667.5	704.5
628.5	697.5	631.5	696.5
88.5	463.5	88.5	466.5
390.5	395.5	387.5	395.5
272.5	583.5	270.5	580.5
390.5	389.5	387.5	387.5
149.5	406.5	149.5	405.5
62.5	421.5	64.5	423.5
390.5	339.5	389.5	338.5
92.5	406.5	93.5	407.5
599.5	605.5	603.5	605.5
379.5	541.5	375.5	541.5
483.5	523.5	482.5	526.5
 5.5	423.5	 3.5	421.5
282.5	372.5	283.5	369.5
156.5	353.5	158.5	355.5
613.5	632.5	614.5	633.5
501.5	469.5	498.5	471.5
490.5	459.5	488.5	459.5
513.5	430.5	512.5	431.5
577.5	543.5	577.5	542.5
171.5	390.5	171.5	392.5
591.5	683.5	594.5	683.5
586.5	695.5	588.5	694.5
506.5	556.5	507.5	556.5
503.5	542.5	505.5	539.5
69.5	444.5	70.5	446.5
162.5	414.5	164.5	413.5
594.5	457.5	593.5	455.5
497.5	641.5	496.5	643.5
597.5	561.5	599.5	563.5
636.5	703.5	637.5	700.5
17.5	753.5	20.5	752.5
63.5	445.5	61.5	443.5
667.5	682.5	669.5	682.5
404.5	548.5	400.5	548.5
532.5	502.5	531.5	500.5
31.5	477.5	30.5	478.5
80.5	421.5	80.5	423.5
120.5	389.5	118.5	389.5
682.5	664.5	681.5	667.5
491.5	642.5	491.5	644.5
256.5	368.5	253.5	369.5
57.5	434.5	58.5	433.5
510.5	658.5	509.5	656.5
628.5	448.5	628.5	450.5
494.5	563.5	494.5	567.5
369.5	499.5	368.5	496.5
614.5	637.5	614.5	640.5
638.5	554.5	640.5	556.5
178.5	406.5	175.5	406.5
478.5	430.5	477.5	427.5
531.5	652.5	530.5	649.5
152.5	400.5	155.5	399.5
466.5	543.5	469.5	542.5
615.5	700.5	614.5	697.5
612.5	569.5	613.5	566.5
229.5	395.5	229.5	397.5
267.5	393.5	270.5	394.5
561.5	536.5	562.5	535.5
510.5	491.5	507.5	490.5
146.5	416.5	147.5	417.5
75.5	748.5	75.5	747.5
183.5	403.5	185.5	406.5
256.5	360.5	252.5	360.5
