# opt_x	opt_y	sar_x	sar_y
127.5	113.5	126.5	116.5
22.5	506.5	25.5	504.5
46.5	439.5	44.5	441.5
 3.5	368.5	 3.5	371.5
39.5	342.5	41.5	344.5
55.5	436.5	54.5	437.5
63.5	373.5	60.5	372.5
384.5	496.5	383.5	498.5
165.5	441.5	164.5	441.5
289.5	495.5	290.5	493.5
368.5	485.5	368.5	488.5
38.5	310.5	35.5	308.5
617.5	468.5	615.5	465.5
269.5	419.5	266.5	417.5
224.5	460.5	224.5	459.5
861.5	80.5	862.5	77.5
55.5	405.5	55.5	402.5
434.5	221.5	433.5	221.5
 6.5	356.5	 5.5	354.5
154.5	480.5	154.5	476.5
17.5	322.5	20.5	320.5
550.5	246.5	550.5	245.5
296.5	432.5	296.5	435.5
314.5	391.5	314.5	388.5
218.5	391.5	219.5	394.5
708.5	247.5	708.5	248.5
29.5	449.5	29.5	448.5
198.5	378.5	196.5	376.5
46.5	68.5	46.5	69.5
318.5	398.5	321.5	400.5
180.5	169.5	177.5	168.5
310.5	402.5	309.5	404.5
602.5	224.5	602.5	221.5
67.5	423.5	67.5	423.5
623.5	457.5	623.5	453.5
124.5	472.5	127.5	471.5
872.5	161.5	873.5	159.5
125.5	166.5	128.5	164.5
325.5	355.5	321.5	355.5
540.5	464.5	542.5	461.5
339.5	144.5	337.5	146.5
15.5	455.5	17.5	456.5
732.5	309.5	731.5	309.5
198.5	450.5	200.5	452.5
650.5	320.5	651.5	318.5
362.5	348.5	362.5	351.5
352.5	407.5	349.5	407.5
232.5	378.5	229.5	379.5
311.5	365.5	308.5	363.5
604.5	347.5	604.5	350.5
34.5	391.5	35.5	389.5
100.5	435.5	100.5	436.5
346.5	341.5	346.5	338.5
83.5	422.5	85.5	419.5
689.5	 3.5	692.5	 3.5
31.5	419.5	31.5	419.5
352.5	123.5	349.5	122.5
333.5	365.5	332.5	368.5
1005.5	107.5	1005.5	103.5
301.5	380.5	299.5	380.5
30.5	500.5	31.5	502.5
16.5	215.5	13.5	213.5
61.5	222.5	59.5	219.5
301.5	386.5	301.5	387.5
86.5	446.5	87.5	443.5
381.5	506.5	382.5	509.5
194.5	69.5	194.5	68.5
13.5	387.5	13.5	389.5
246.5	413.5	244.5	413.5
106.5	214.5	107.5	215.5
301.5	392.5	303.5	392.5
281.5	484.5	278.5	484.5
20.5	293.5	22.5	291.5
344.5	385.5	344.5	381.5
91.5	341.5	92.5	341.5
887.5	94.5	888.5	92.5
713.5	348.5	711.5	347.5
336.5	207.5	339.5	209.5
207.5	367.5	209.5	368.5
502.5	510.5	502.5	508.5
79.5	317.5	79.5	315.5
809.5	141.5	808.5	141.5
176.5	472.5	174.5	471.5
364.5	363.5	360.5	363.5
84.5	265.5	82.5	263.5
91.5	349.5	88.5	350.5
797.5	76.5	800.5	77.5
18.5	431.5	15.5	433.5
80.5	220.5	83.5	222.5
95.5	317.5	93.5	315.5
264.5	477.5	268.5	477.5
489.5	496.5	492.5	498.5
678.5	36.5	679.5	38.5
168.5	461.5	169.5	460.5
810.5	166.5	812.5	168.5
198.5	432.5	197.5	435.5
45.5	243.5	43.5	241.5
270.5	412.5	270.5	413.5
93.5	413.5	95.5	411.5
336.5	359.5	334.5	356.5
75.5	417.5	78.5	417.5
799.5	71.5	798.5	71.5
134.5	481.5	130.5	481.5
321.5	457.5	319.5	456.5
181.5	428.5	181.5	432.5
122.5	464.5	125.5	464.5
530.5	334.5	531.5	337.5
376.5	502.5	378.5	503.5
36.5	98.5	34.5	96.5
780.5	17.5	778.5	14.5
327.5	361.5	327.5	362.5
 9.5	310.5	10.5	308.5
141.5	459.5	143.5	459.5
390.5	479.5	389.5	477.5
221.5	501.5	223.5	500.5
123.5	486.5	122.5	484.5
283.5	492.5	282.5	493.5
91.5	406.5	89.5	408.5
104.5	222.5	103.5	220.5
62.5	453.5	63.5	450.5
359.5	378.5	360.5	379.5
219.5	458.5	216.5	459.5
214.5	441.5	216.5	440.5
41.5	222.5	41.5	224.5
551.5	343.5	552.5	345.5
151.5	324.5	151.5	324.5
647.5	36.5	649.5	37.5
170.5	70.5	168.5	68.5
460.5	261.5	463.5	260.5
233.5	364.5	231.5	363.5
210.5	412.5	211.5	411.5
761.5	88.5	760.5	89.5
690.5	355.5	688.5	352.5
182.5	406.5	183.5	406.5
506.5	487.5	506.5	486.5
243.5	394.5	244.5	397.5
324.5	440.5	323.5	441.5
286.5	80.5	287.5	77.5
182.5	76.5	184.5	79.5
138.5	330.5	136.5	327.5
489.5	442.5	489.5	439.5
895.5	74.5	896.5	77.5
116.5	478.5	117.5	475.5
 6.5	451.5	 3.5	453.5
25.5	473.5	26.5	470.5
97.5	450.5	96.5	452.5
452.5	270.5	455.5	270.5
324.5	276.5	325.5	279.5
160.5	343.5	161.5	342.5
361.5	488.5	359.5	486.5
 9.5	120.5	 9.5	123.5
71.5	407.5	72.5	409.5
82.5	295.5	83.5	298.5
71.5	481.5	72.5	484.5
115.5	407.5	113.5	406.5
370.5	505.5	371.5	507.5
231.5	407.5	233.5	405.5
907.5	215.5	907.5	219.5
369.5	128.5	371.5	130.5
355.5	421.5	355.5	422.5
142.5	187.5	140.5	187.5
812.5	509.5	809.5	507.5
90.5	293.5	89.5	293.5
207.5	455.5	209.5	455.5
338.5	307.5	339.5	306.5
95.5	210.5	97.5	212.5
116.5	381.5	114.5	384.5
261.5	348.5	260.5	350.5
908.5	506.5	911.5	508.5
244.5	482.5	241.5	484.5
20.5	222.5	21.5	219.5
218.5	453.5	215.5	454.5
787.5	209.5	791.5	209.5
372.5	249.5	370.5	250.5
29.5	240.5	26.5	239.5
15.5	161.5	12.5	159.5
386.5	484.5	383.5	485.5
169.5	334.5	169.5	333.5
674.5	66.5	677.5	64.5
380.5	265.5	377.5	267.5
227.5	391.5	229.5	394.5
213.5	367.5	215.5	367.5
112.5	492.5	113.5	489.5
886.5	28.5	886.5	25.5
125.5	343.5	126.5	341.5
362.5	158.5	362.5	162.5
