# opt_x	opt_y	sar_x	sar_y
641.5	678.5	640.5	679.5
289.5	597.5	292.5	599.5
288.5	590.5	290.5	592.5
391.5	139.5	393.5	136.5
626.5	723.5	623.5	723.5
982.5	629.5	981.5	634.5
983.5	201.5	986.5	203.5
131.5	861.5	134.5	857.5
476.5	86.5	477.5	86.5
954.5	979.5	950.5	983.5
509.5	878.5	508.5	875.5
330.5	851.5	333.5	854.5
326.5	830.5	329.5	831.5
325.5	803.5	324.5	807.5
787.5	947.5	785.5	945.5
954.5	972.5	958.5	969.5
123.5	566.5	126.5	565.5
994.5	578.5	999.5	578.5
950.5	560.5	949.5	557.5
925.5	326.5	922.5	324.5
978.5	606.5	981.5	604.5
1012.5	306.5	1013.5	309.5
107.5	485.5	102.5	484.5
10.5	185.5	12.5	187.5
393.5	704.5	395.5	706.5
980.5	534.5	984.5	533.5
988.5	141.5	983.5	140.5
883.5	614.5	884.5	614.5
325.5	870.5	327.5	873.5
117.5	154.5	121.5	156.5
426.5	698.5	430.5	701.5
620.5	611.5	620.5	614.5
968.5	725.5	970.5	727.5
889.5	497.5	887.5	500.5
793.5	711.5	795.5	713.5
483.5	131.5	485.5	133.5
213.5	934.5	213.5	937.5
348.5	611.5	351.5	611.5
1001.5	391.5	1003.5	394.5
495.5	533.5	493.5	536.5
611.5	586.5	611.5	589.5
837.5	61.5	839.5	62.5
975.5	655.5	973.5	657.5
979.5	348.5	976.5	348.5
700.5	911.5	703.5	911.5
263.5	605.5	266.5	607.5
803.5	524.5	805.5	526.5
644.5	671.5	649.5	673.5
901.5	182.5	901.5	178.5
977.5	873.5	980.5	874.5
442.5	95.5	443.5	97.5
912.5	746.5	910.5	751.5
741.5	700.5	742.5	704.5
299.5	200.5	301.5	200.5
871.5	328.5	873.5	326.5
862.5	195.5	867.5	192.5
77.5	224.5	75.5	222.5
984.5	494.5	987.5	496.5
676.5	403.5	673.5	404.5
671.5	237.5	670.5	237.5
296.5	485.5	296.5	480.5
952.5	809.5	950.5	808.5
366.5	513.5	363.5	508.5
970.5	480.5	971.5	482.5
453.5	429.5	455.5	425.5
920.5	657.5	920.5	661.5
445.5	613.5	448.5	617.5
671.5	609.5	671.5	605.5
233.5	667.5	228.5	664.5
984.5	449.5	986.5	447.5
625.5	946.5	628.5	947.5
796.5	373.5	794.5	373.5
939.5	555.5	936.5	555.5
292.5	200.5	290.5	198.5
562.5	715.5	558.5	711.5
102.5	822.5	107.5	823.5
828.5	276.5	830.5	279.5
979.5	375.5	982.5	373.5
895.5	493.5	896.5	496.5
317.5	737.5	315.5	736.5
234.5	509.5	231.5	510.5
594.5	611.5	595.5	614.5
205.5	833.5	206.5	832.5
339.5	383.5	340.5	379.5
659.5	702.5	661.5	702.5
48.5	598.5	47.5	601.5
740.5	626.5	743.5	627.5
999.5	590.5	1001.5	587.5
609.5	654.5	613.5	652.5
787.5	929.5	788.5	931.5
917.5	1011.5	919.5	1015.5
664.5	875.5	661.5	876.5
413.5	920.5	413.5	922.5
91.5	977.5	88.5	976.5
309.5	267.5	314.5	264.5
440.5	470.5	440.5	473.5
334.5	963.5	335.5	958.5
814.5	718.5	817.5	721.5
244.5	34.5	249.5	36.5
53.5	930.5	54.5	932.5
136.5	243.5	132.5	247.5
784.5	711.5	782.5	714.5
590.5	472.5	594.5	476.5
327.5	963.5	329.5	968.5
233.5	675.5	233.5	677.5
256.5	835.5	259.5	840.5
917.5	271.5	918.5	275.5
340.5	939.5	340.5	937.5
285.5	90.5	284.5	93.5
331.5	760.5	336.5	761.5
335.5	732.5	334.5	731.5
99.5	722.5	94.5	721.5
273.5	101.5	270.5	101.5
187.5	972.5	185.5	975.5
758.5	369.5	759.5	364.5
291.5	209.5	289.5	209.5
299.5	810.5	296.5	811.5
965.5	789.5	971.5	789.5
104.5	202.5	99.5	203.5
112.5	706.5	114.5	710.5
414.5	696.5	416.5	696.5
784.5	723.5	786.5	727.5
469.5	775.5	468.5	773.5
721.5	646.5	720.5	643.5
337.5	718.5	338.5	720.5
665.5	819.5	668.5	821.5
895.5	187.5	897.5	191.5
361.5	611.5	362.5	614.5
79.5	473.5	84.5	473.5
85.5	201.5	87.5	202.5
263.5	11.5	260.5	11.5
137.5	144.5	136.5	142.5
304.5	801.5	309.5	803.5
649.5	160.5	647.5	155.5
489.5	146.5	490.5	147.5
705.5	160.5	703.5	164.5
270.5	847.5	268.5	842.5
802.5	59.5	798.5	61.5
174.5	1012.5	173.5	1014.5
703.5	139.5	702.5	136.5
922.5	555.5	917.5	557.5
436.5	599.5	438.5	599.5
41.5	208.5	38.5	208.5
274.5	302.5	275.5	306.5
13.5	977.5	 8.5	980.5
295.5	356.5	294.5	359.5
857.5	653.5	862.5	654.5
516.5	878.5	516.5	877.5
601.5	622.5	603.5	621.5
966.5	194.5	968.5	197.5
435.5	855.5	429.5	855.5
514.5	598.5	517.5	597.5
889.5	1002.5	889.5	996.5
723.5	332.5	720.5	329.5
965.5	521.5	964.5	517.5
489.5	327.5	490.5	327.5
344.5	882.5	345.5	881.5
935.5	482.5	934.5	484.5
994.5	898.5	993.5	893.5
948.5	486.5	946.5	486.5
429.5	597.5	429.5	600.5
516.5	120.5	517.5	119.5
475.5	74.5	473.5	76.5
226.5	261.5	223.5	266.5
176.5	984.5	171.5	984.5
991.5	365.5	987.5	363.5
561.5	704.5	563.5	703.5
944.5	996.5	940.5	1000.5
372.5	949.5	375.5	949.5
33.5	175.5	31.5	177.5
519.5	85.5	522.5	85.5
862.5	741.5	861.5	739.5
41.5	919.5	40.5	922.5
350.5	874.5	351.5	875.5
505.5	995.5	501.5	999.5
245.5	866.5	251.5	866.5
372.5	956.5	367.5	956.5
234.5	125.5	230.5	126.5
1000.5	30.5	1002.5	29.5
689.5	671.5	689.5	676.5
282.5	71.5	284.5	71.5
80.5	824.5	85.5	827.5
344.5	837.5	348.5	834.5
10.5	917.5	 9.5	922.5
48.5	923.5	48.5	922.5
423.5	907.5	426.5	905.5
210.5	788.5	209.5	786.5
16.5	128.5	12.5	131.5
910.5	630.5	911.5	633.5
 3.5	862.5	 6.5	861.5
225.5	200.5	227.5	204.5
287.5	101.5	283.5	101.5
442.5	1013.5	445.5	1015.5
919.5	784.5	915.5	785.5
595.5	754.5	596.5	758.5
804.5	440.5	801.5	439.5
616.5	712.5	617.5	713.5
265.5	30.5	262.5	27.5
947.5	988.5	949.5	993.5
397.5	844.5	397.5	850.5
380.5	964.5	384.5	968.5
105.5	450.5	105.5	445.5
283.5	567.5	280.5	564.5
299.5	610.5	299.5	615.5
742.5	543.5	745.5	543.5
903.5	260.5	903.5	255.5
832.5	769.5	831.5	764.5
917.5	733.5	917.5	733.5
877.5	302.5	877.5	307.5
318.5	378.5	322.5	380.5
895.5	505.5	893.5	505.5
371.5	30.5	375.5	27.5
834.5	744.5	835.5	741.5
359.5	869.5	359.5	867.5
698.5	919.5	702.5	919.5
111.5	966.5	112.5	964.5
977.5	147.5	973.5	149.5
194.5	830.5	192.5	826.5
460.5	956.5	461.5	955.5
203.5	1006.5	205.5	1004.5
546.5	368.5	548.5	365.5
255.5	16.5	254.5	11.5
180.5	957.5	176.5	959.5
650.5	771.5	648.5	769.5
960.5	910.5	958.5	906.5
771.5	548.5	770.5	549.5
303.5	877.5	302.5	876.5
902.5	987.5	899.5	991.5
435.5	61.5	434.5	64.5
623.5	227.5	625.5	227.5
590.5	419.5	592.5	420.5
959.5	602.5	955.5	602.5
43.5	528.5	44.5	528.5
796.5	458.5	797.5	457.5
894.5	464.5	888.5	464.5
920.5	776.5	923.5	774.5
719.5	296.5	720.5	297.5
41.5	176.5	41.5	177.5
906.5	504.5	901.5	504.5
869.5	622.5	869.5	618.5
400.5	783.5	400.5	777.5
880.5	668.5	884.5	667.5
 3.5	107.5	 7.5	105.5
997.5	535.5	1002.5	537.5
858.5	614.5	860.5	617.5
424.5	382.5	423.5	379.5
369.5	504.5	372.5	508.5
795.5	704.5	792.5	699.5
917.5	564.5	913.5	564.5
909.5	523.5	909.5	529.5
254.5	824.5	251.5	827.5
85.5	148.5	88.5	152.5
785.5	436.5	787.5	436.5
118.5	965.5	120.5	961.5
966.5	450.5	971.5	448.5
231.5	144.5	228.5	143.5
254.5	447.5	257.5	446.5
775.5	476.5	778.5	477.5
130.5	493.5	134.5	492.5
892.5	877.5	893.5	876.5
558.5	542.5	557.5	543.5
 4.5	937.5	 3.5	936.5
446.5	75.5	441.5	73.5
929.5	472.5	931.5	477.5
323.5	885.5	320.5	881.5
