# opt_x	opt_y	sar_x	sar_y
246.5	413.5	244.5	413.5
106.5	214.5	107.5	215.5
301.5	392.5	303.5	392.5
272.5	488.5	271.5	484.5
97.5	226.5	93.5	220.5
281.5	484.5	278.5	484.5
622.5	308.5	616.5	308.5
20.5	293.5	22.5	291.5
344.5	385.5	344.5	381.5
411.5	270.5	416.5	266.5
91.5	341.5	92.5	341.5
887.5	94.5	888.5	92.5
713.5	348.5	711.5	347.5
876.5	92.5	870.5	92.5
336.5	105.5	344.5	105.5
336.5	207.5	339.5	209.5
207.5	367.5	209.5	368.5
502.5	510.5	502.5	508.5
79.5	317.5	79.5	315.5
307.5	115.5	305.5	120.5
809.5	141.5	808.5	141.5
458.5	459.5	451.5	456.5
176.5	472.5	174.5	471.5
734.5	472.5	728.5	476.5
364.5	363.5	360.5	363.5
84.5	265.5	82.5	263.5
455.5	290.5	450.5	290.5
91.5	349.5	88.5	350.5
797.5	76.5	800.5	77.5
480.5	344.5	488.5	343.5
18.5	431.5	15.5	433.5
315.5	247.5	320.5	253.5
80.5	220.5	83.5	222.5
95.5	317.5	93.5	315.5
229.5	485.5	229.5	480.5
264.5	477.5	268.5	477.5
354.5	387.5	352.5	383.5
210.5	78.5	213.5	81.5
489.5	496.5	492.5	498.5
678.5	36.5	679.5	38.5
168.5	461.5	169.5	460.5
810.5	166.5	812.5	168.5
198.5	432.5	197.5	435.5
45.5	243.5	43.5	241.5
450.5	204.5	454.5	202.5
270.5	412.5	270.5	413.5
414.5	498.5	411.5	502.5
222.5	145.5	225.5	141.5
93.5	413.5	95.5	411.5
22.5	264.5	24.5	272.5
336.5	359.5	334.5	356.5
841.5	468.5	840.5	461.5
825.5	207.5	826.5	203.5
226.5	43.5	227.5	36.5
798.5	99.5	801.5	106.5
75.5	417.5	78.5	417.5
917.5	109.5	921.5	117.5
207.5	483.5	204.5	479.5
799.5	71.5	798.5	71.5
134.5	481.5	130.5	481.5
321.5	457.5	319.5	456.5
289.5	478.5	293.5	482.5
181.5	428.5	181.5	432.5
324.5	411.5	319.5	410.5
690.5	260.5	682.5	263.5
650.5	305.5	652.5	309.5
827.5	500.5	834.5	502.5
889.5	189.5	884.5	184.5
10.5	278.5	 4.5	272.5
321.5	98.5	324.5	94.5
601.5	316.5	601.5	309.5
83.5	235.5	83.5	241.5
122.5	464.5	125.5	464.5
644.5	183.5	640.5	189.5
740.5	509.5	737.5	502.5
530.5	334.5	531.5	337.5
92.5	188.5	94.5	194.5
376.5	502.5	378.5	503.5
82.5	349.5	84.5	345.5
36.5	98.5	34.5	96.5
203.5	145.5	206.5	148.5
167.5	477.5	163.5	476.5
42.5	370.5	40.5	378.5
780.5	17.5	778.5	14.5
327.5	361.5	327.5	362.5
 9.5	310.5	10.5	308.5
141.5	459.5	143.5	459.5
629.5	477.5	631.5	471.5
207.5	52.5	216.5	52.5
664.5	324.5	660.5	319.5
390.5	479.5	389.5	477.5
376.5	493.5	374.5	489.5
270.5	316.5	272.5	312.5
852.5	176.5	848.5	175.5
330.5	452.5	329.5	457.5
221.5	501.5	223.5	500.5
123.5	486.5	122.5	484.5
283.5	492.5	282.5	493.5
91.5	406.5	89.5	408.5
104.5	222.5	103.5	220.5
89.5	381.5	94.5	384.5
178.5	462.5	176.5	458.5
817.5	192.5	822.5	197.5
172.5	349.5	175.5	342.5
62.5	453.5	63.5	450.5
359.5	378.5	360.5	379.5
299.5	427.5	298.5	421.5
219.5	458.5	216.5	459.5
214.5	441.5	216.5	440.5
715.5	17.5	719.5	14.5
162.5	454.5	161.5	458.5
83.5	472.5	84.5	464.5
825.5	 7.5	832.5	 6.5
337.5	52.5	334.5	49.5
41.5	222.5	41.5	224.5
586.5	408.5	589.5	402.5
328.5	334.5	331.5	340.5
335.5	98.5	337.5	92.5
153.5	465.5	154.5	460.5
551.5	343.5	552.5	345.5
151.5	324.5	151.5	324.5
647.5	36.5	649.5	37.5
170.5	70.5	168.5	68.5
460.5	261.5	463.5	260.5
535.5	245.5	530.5	251.5
233.5	364.5	231.5	363.5
210.5	412.5	211.5	411.5
403.5	471.5	405.5	466.5
327.5	496.5	326.5	490.5
13.5	397.5	18.5	393.5
761.5	88.5	760.5	89.5
690.5	355.5	688.5	352.5
151.5	83.5	144.5	81.5
270.5	397.5	265.5	393.5
558.5	271.5	560.5	263.5
867.5	158.5	866.5	163.5
182.5	406.5	183.5	406.5
506.5	487.5	506.5	486.5
879.5	170.5	885.5	168.5
473.5	465.5	473.5	472.5
128.5	156.5	133.5	161.5
106.5	324.5	102.5	326.5
243.5	394.5	244.5	397.5
229.5	307.5	225.5	303.5
324.5	440.5	323.5	441.5
668.5	491.5	671.5	487.5
533.5	354.5	528.5	353.5
274.5	68.5	270.5	69.5
286.5	80.5	287.5	77.5
182.5	76.5	184.5	79.5
138.5	330.5	136.5	327.5
489.5	442.5	489.5	439.5
895.5	74.5	896.5	77.5
116.5	478.5	117.5	475.5
 6.5	451.5	 3.5	453.5
25.5	473.5	26.5	470.5
212.5	329.5	213.5	325.5
97.5	450.5	96.5	452.5
240.5	259.5	237.5	266.5
452.5	270.5	455.5	270.5
883.5	260.5	887.5	263.5
324.5	276.5	325.5	279.5
337.5	481.5	339.5	486.5
160.5	343.5	161.5	342.5
176.5	483.5	177.5	487.5
144.5	343.5	146.5	338.5
361.5	488.5	359.5	486.5
 9.5	120.5	 9.5	123.5
353.5	224.5	359.5	224.5
71.5	407.5	72.5	409.5
577.5	426.5	569.5	429.5
25.5	435.5	29.5	433.5
82.5	295.5	83.5	298.5
71.5	481.5	72.5	484.5
287.5	103.5	293.5	104.5
248.5	331.5	244.5	333.5
115.5	407.5	113.5	406.5
115.5	154.5	119.5	156.5
255.5	331.5	259.5	332.5
672.5	313.5	677.5	307.5
19.5	363.5	15.5	359.5
43.5	360.5	50.5	362.5
16.5	264.5	15.5	259.5
904.5	246.5	906.5	240.5
334.5	294.5	331.5	300.5
370.5	505.5	371.5	507.5
103.5	249.5	107.5	243.5
231.5	407.5	233.5	405.5
907.5	215.5	907.5	219.5
369.5	128.5	371.5	130.5
355.5	421.5	355.5	422.5
142.5	187.5	140.5	187.5
421.5	474.5	424.5	477.5
420.5	278.5	427.5	278.5
164.5	416.5	166.5	408.5
61.5	336.5	65.5	335.5
995.5	45.5	998.5	48.5
812.5	509.5	809.5	507.5
377.5	231.5	384.5	227.5
163.5	430.5	168.5	428.5
612.5	187.5	606.5	192.5
465.5	281.5	470.5	283.5
854.5	207.5	849.5	204.5
959.5	165.5	957.5	159.5
403.5	283.5	410.5	288.5
223.5	444.5	224.5	438.5
629.5	82.5	625.5	74.5
90.5	293.5	89.5	293.5
280.5	33.5	277.5	30.5
212.5	113.5	210.5	109.5
207.5	455.5	209.5	455.5
338.5	307.5	339.5	306.5
188.5	450.5	182.5	445.5
243.5	476.5	248.5	477.5
95.5	210.5	97.5	212.5
116.5	381.5	114.5	384.5
206.5	347.5	202.5	344.5
261.5	348.5	260.5	350.5
152.5	446.5	153.5	441.5
908.5	506.5	911.5	508.5
23.5	101.5	27.5	98.5
24.5	298.5	22.5	303.5
818.5	123.5	811.5	120.5
497.5	24.5	496.5	29.5
279.5	369.5	279.5	363.5
660.5	494.5	661.5	487.5
842.5	148.5	838.5	151.5
396.5	484.5	399.5	487.5
503.5	369.5	507.5	365.5
333.5	399.5	329.5	401.5
244.5	482.5	241.5	484.5
20.5	222.5	21.5	219.5
218.5	453.5	215.5	454.5
787.5	209.5	791.5	209.5
372.5	249.5	370.5	250.5
29.5	240.5	26.5	239.5
571.5	15.5	576.5	11.5
326.5	87.5	322.5	86.5
15.5	161.5	12.5	159.5
110.5	183.5	114.5	186.5
252.5	380.5	250.5	374.5
357.5	100.5	361.5	101.5
913.5	95.5	917.5	98.5
644.5	44.5	642.5	40.5
386.5	484.5	383.5	485.5
169.5	334.5	169.5	333.5
504.5	494.5	502.5	498.5
787.5	181.5	786.5	175.5
674.5	66.5	677.5	64.5
687.5	495.5	691.5	487.5
380.5	265.5	377.5	267.5
227.5	391.5	229.5	394.5
359.5	501.5	352.5	502.5
695.5	495.5	702.5	499.5
362.5	35.5	365.5	32.5
213.5	367.5	215.5	367.5
112.5	492.5	113.5	489.5
886.5	28.5	886.5	25.5
719.5	48.5	713.5	48.5
146.5	369.5	146.5	374.5
803.5	17.5	797.5	22.5
741.5	30.5	735.5	34.5
467.5	380.5	465.5	373.5
125.5	343.5	126.5	341.5
288.5	487.5	294.5	487.5
303.5	501.5	306.5	504.5
362.5	158.5	362.5	162.5
