# opt_x	opt_y	sar_x	sar_y
212.5	51.5	212.5	51.5
646.5	766.5	649.5	768.5
28.5	742.5	26.5	738.5
384.5	492.5	383.5	485.5
939.5	186.5	938.5	187.5
45.5	268.5	42.5	268.5
698.5	151.5	692.5	147.5
174.5	214.5	174.5	221.5
935.5	737.5	936.5	737.5
146.5	174.5	144.5	175.5
294.5	152.5	295.5	152.5
240.5	727.5	233.5	729.5
840.5	614.5	833.5	616.5
368.5	463.5	364.5	461.5
867.5	138.5	871.5	134.5
456.5	276.5	461.5	277.5
866.5	100.5	862.5	102.5
55.5	255.5	55.5	260.5
652.5	36.5	648.5	30.5
207.5	458.5	206.5	456.5
870.5	66.5	867.5	62.5
259.5	 4.5	264.5	 6.5
826.5	625.5	831.5	629.5
993.5	788.5	994.5	793.5
507.5	819.5	514.5	821.5
106.5	816.5	103.5	816.5
53.5	139.5	49.5	147.5
759.5	664.5	753.5	665.5
729.5	444.5	721.5	445.5
894.5	408.5	897.5	411.5
858.5	689.5	857.5	686.5
79.5	488.5	73.5	489.5
389.5	130.5	387.5	131.5
330.5	727.5	323.5	729.5
789.5	60.5	794.5	61.5
954.5	770.5	961.5	768.5
936.5	722.5	937.5	724.5
632.5	143.5	636.5	147.5
370.5	94.5	365.5	96.5
185.5	510.5	187.5	511.5
406.5	389.5	410.5	395.5
316.5	840.5	315.5	841.5
377.5	590.5	380.5	590.5
843.5	520.5	844.5	519.5
936.5	803.5	935.5	806.5
695.5	52.5	699.5	48.5
297.5	188.5	293.5	191.5
990.5	769.5	989.5	775.5
451.5	424.5	449.5	421.5
690.5	497.5	688.5	490.5
776.5	122.5	780.5	119.5
346.5	78.5	348.5	77.5
712.5	478.5	710.5	484.5
659.5	297.5	653.5	293.5
227.5	33.5	234.5	29.5
67.5	285.5	65.5	287.5
61.5	685.5	59.5	685.5
536.5	 3.5	536.5	 3.5
20.5	346.5	22.5	346.5
511.5	278.5	518.5	275.5
309.5	158.5	310.5	157.5
112.5	383.5	110.5	389.5
124.5	878.5	127.5	876.5
633.5	341.5	633.5	333.5
88.5	33.5	88.5	31.5
845.5	41.5	851.5	41.5
212.5	224.5	218.5	222.5
329.5	865.5	332.5	859.5
567.5	72.5	561.5	69.5
745.5	72.5	749.5	67.5
542.5	826.5	538.5	829.5
880.5	120.5	885.5	118.5
184.5	591.5	184.5	596.5
920.5	817.5	921.5	816.5
67.5	34.5	63.5	32.5
859.5	825.5	861.5	823.5
693.5	122.5	696.5	129.5
92.5	21.5	96.5	23.5
993.5	46.5	992.5	46.5
117.5	575.5	120.5	572.5
291.5	686.5	297.5	690.5
244.5	200.5	247.5	208.5
84.5	597.5	90.5	596.5
825.5	599.5	827.5	597.5
481.5	394.5	481.5	397.5
890.5	834.5	889.5	837.5
30.5	323.5	24.5	323.5
818.5	649.5	818.5	643.5
72.5	432.5	68.5	431.5
883.5	39.5	885.5	39.5
166.5	876.5	165.5	873.5
450.5	525.5	442.5	528.5
878.5	25.5	875.5	25.5
941.5	892.5	939.5	896.5
994.5	948.5	996.5	943.5
918.5	117.5	913.5	113.5
170.5	181.5	172.5	184.5
70.5	786.5	66.5	782.5
845.5	32.5	849.5	25.5
660.5	170.5	654.5	172.5
62.5	191.5	59.5	190.5
849.5	887.5	851.5	888.5
512.5	94.5	517.5	97.5
857.5	838.5	860.5	835.5
103.5	424.5	103.5	424.5
97.5	256.5	96.5	263.5
806.5	665.5	806.5	665.5
661.5	32.5	655.5	29.5
646.5	409.5	646.5	417.5
210.5	478.5	205.5	480.5
961.5	889.5	965.5	888.5
524.5	851.5	524.5	849.5
936.5	619.5	930.5	620.5
602.5	791.5	606.5	789.5
512.5	34.5	519.5	37.5
838.5	548.5	841.5	550.5
926.5	717.5	928.5	715.5
726.5	319.5	733.5	316.5
537.5	807.5	536.5	810.5
508.5	15.5	506.5	14.5
368.5	271.5	371.5	271.5
291.5	199.5	292.5	202.5
705.5	135.5	698.5	140.5
858.5	62.5	861.5	63.5
1009.5	993.5	1012.5	990.5
478.5	864.5	472.5	864.5
394.5	495.5	395.5	488.5
628.5	826.5	632.5	827.5
283.5	527.5	277.5	532.5
418.5	568.5	412.5	564.5
586.5	290.5	586.5	292.5
940.5	797.5	940.5	801.5
52.5	244.5	50.5	240.5
1012.5	76.5	1018.5	73.5
1001.5	131.5	1004.5	129.5
434.5	983.5	433.5	990.5
885.5	816.5	890.5	814.5
715.5	120.5	716.5	122.5
67.5	507.5	68.5	505.5
993.5	75.5	993.5	72.5
951.5	99.5	957.5	95.5
587.5	987.5	588.5	988.5
951.5	892.5	948.5	892.5
843.5	892.5	844.5	893.5
468.5	12.5	467.5	10.5
583.5	788.5	588.5	793.5
1014.5	674.5	1012.5	675.5
133.5	735.5	136.5	737.5
894.5	790.5	891.5	789.5
435.5	737.5	439.5	733.5
219.5	202.5	221.5	194.5
672.5	109.5	668.5	102.5
775.5	60.5	773.5	52.5
222.5	856.5	221.5	852.5
77.5	441.5	72.5	440.5
966.5	552.5	965.5	550.5
257.5	47.5	256.5	51.5
628.5	849.5	633.5	853.5
74.5	285.5	76.5	285.5
326.5	398.5	325.5	390.5
713.5	889.5	712.5	893.5
75.5	505.5	73.5	500.5
548.5	934.5	541.5	930.5
875.5	461.5	874.5	462.5
529.5	866.5	535.5	869.5
449.5	680.5	445.5	686.5
511.5	740.5	519.5	739.5
889.5	110.5	890.5	114.5
325.5	540.5	325.5	534.5
1003.5	49.5	1002.5	42.5
840.5	657.5	847.5	656.5
862.5	603.5	863.5	605.5
643.5	1001.5	641.5	994.5
1014.5	729.5	1010.5	722.5
35.5	790.5	35.5	782.5
471.5	841.5	476.5	841.5
1011.5	968.5	1011.5	965.5
76.5	829.5	75.5	823.5
444.5	13.5	450.5	10.5
879.5	805.5	880.5	809.5
329.5	168.5	323.5	168.5
851.5	830.5	844.5	826.5
330.5	645.5	332.5	649.5
732.5	120.5	725.5	119.5
984.5	673.5	979.5	674.5
190.5	29.5	195.5	29.5
147.5	442.5	146.5	445.5
249.5	277.5	246.5	278.5
372.5	450.5	369.5	451.5
731.5	342.5	732.5	347.5
816.5	87.5	821.5	84.5
101.5	207.5	105.5	206.5
567.5	296.5	564.5	302.5
730.5	144.5	733.5	145.5
863.5	635.5	860.5	627.5
637.5	108.5	629.5	112.5
164.5	274.5	167.5	266.5
569.5	751.5	574.5	750.5
746.5	488.5	747.5	490.5
581.5	802.5	581.5	802.5
184.5	452.5	179.5	446.5
767.5	112.5	769.5	119.5
603.5	771.5	606.5	772.5
705.5	932.5	706.5	936.5
464.5	125.5	467.5	131.5
549.5	 3.5	550.5	 5.5
972.5	630.5	970.5	625.5
926.5	90.5	926.5	95.5
637.5	499.5	629.5	501.5
527.5	 3.5	527.5	 5.5
551.5	828.5	549.5	834.5
222.5	458.5	226.5	450.5
425.5	653.5	421.5	646.5
167.5	523.5	166.5	518.5
321.5	659.5	321.5	651.5
487.5	846.5	484.5	854.5
808.5	769.5	814.5	772.5
317.5	738.5	320.5	738.5
667.5	532.5	660.5	530.5
246.5	448.5	240.5	445.5
63.5	16.5	63.5	20.5
736.5	44.5	739.5	46.5
953.5	882.5	952.5	881.5
604.5	386.5	606.5	383.5
550.5	192.5	555.5	194.5
915.5	420.5	918.5	420.5
984.5	727.5	980.5	729.5
834.5	150.5	832.5	151.5
607.5	97.5	607.5	96.5
528.5	142.5	531.5	136.5
338.5	449.5	346.5	445.5
369.5	495.5	366.5	487.5
802.5	60.5	802.5	64.5
245.5	511.5	249.5	515.5
486.5	637.5	488.5	636.5
935.5	814.5	939.5	812.5
880.5	512.5	883.5	513.5
501.5	72.5	494.5	75.5
874.5	115.5	872.5	114.5
469.5	246.5	476.5	249.5
575.5	78.5	574.5	74.5
12.5	745.5	11.5	740.5
911.5	730.5	913.5	729.5
315.5	157.5	317.5	157.5
454.5	289.5	454.5	296.5
856.5	655.5	852.5	653.5
886.5	621.5	885.5	620.5
753.5	895.5	756.5	889.5
137.5	609.5	136.5	610.5
511.5	842.5	513.5	846.5
603.5	744.5	606.5	741.5
733.5	277.5	732.5	271.5
585.5	931.5	579.5	932.5
36.5	217.5	41.5	213.5
142.5	422.5	139.5	424.5
835.5	684.5	843.5	682.5
557.5	244.5	560.5	244.5
875.5	756.5	869.5	758.5
185.5	52.5	181.5	52.5
841.5	364.5	840.5	364.5
68.5	399.5	66.5	399.5
392.5	935.5	396.5	932.5
837.5	923.5	829.5	919.5
13.5	775.5	17.5	767.5
747.5	316.5	744.5	311.5
888.5	448.5	883.5	452.5
201.5	12.5	198.5	11.5
714.5	40.5	715.5	36.5
894.5	810.5	894.5	808.5
828.5	718.5	832.5	719.5
150.5	701.5	147.5	698.5
80.5	421.5	85.5	418.5
505.5	736.5	501.5	734.5
811.5	85.5	805.5	83.5
1009.5	739.5	1003.5	743.5
493.5	304.5	487.5	305.5
969.5	758.5	968.5	758.5
896.5	642.5	900.5	641.5
627.5	837.5	630.5	841.5
241.5	127.5	238.5	127.5
358.5	802.5	360.5	810.5
32.5	258.5	28.5	257.5
941.5	708.5	933.5	704.5
724.5	485.5	724.5	492.5
214.5	426.5	219.5	431.5
314.5	683.5	318.5	681.5
92.5	480.5	88.5	485.5
217.5	29.5	221.5	24.5
443.5	309.5	440.5	305.5
440.5	203.5	441.5	197.5
208.5	923.5	214.5	928.5
551.5	761.5	546.5	761.5
166.5	454.5	167.5	459.5
309.5	175.5	306.5	172.5
772.5	11.5	772.5	14.5
482.5	626.5	477.5	633.5
148.5	611.5	148.5	612.5
407.5	770.5	407.5	771.5
970.5	815.5	972.5	816.5
56.5	1014.5	53.5	1019.5
808.5	168.5	802.5	165.5
284.5	144.5	286.5	137.5
311.5	495.5	316.5	495.5
991.5	881.5	990.5	883.5
724.5	211.5	719.5	216.5
955.5	106.5	952.5	110.5
1015.5	702.5	1017.5	701.5
856.5	892.5	854.5	898.5
988.5	911.5	986.5	907.5
193.5	861.5	200.5	859.5
755.5	706.5	756.5	705.5
89.5	235.5	94.5	232.5
952.5	787.5	951.5	792.5
348.5	44.5	343.5	43.5
305.5	47.5	302.5	44.5
102.5	678.5	103.5	686.5
54.5	803.5	52.5	802.5
863.5	855.5	871.5	858.5
498.5	632.5	494.5	627.5
827.5	94.5	825.5	98.5
907.5	476.5	902.5	480.5
931.5	634.5	932.5	633.5
583.5	252.5	577.5	251.5
661.5	108.5	656.5	101.5
965.5	858.5	969.5	861.5
686.5	447.5	685.5	441.5
430.5	83.5	430.5	75.5
885.5	84.5	877.5	87.5
178.5	582.5	176.5	584.5
22.5	259.5	21.5	262.5
495.5	94.5	487.5	93.5
288.5	456.5	285.5	454.5
530.5	341.5	529.5	338.5
275.5	979.5	275.5	973.5
