# opt_x	opt_y	sar_x	sar_y
247.0	 9.0	247.0	 9.0
248.0	 4.0	248.0	 3.0
184.0	46.0	185.0	44.0
155.0	122.0	156.0	124.0
267.0	 5.0	267.0	 4.0
285.0	10.0	283.0	 8.0
306.0	94.0	306.0	91.0
407.0	101.0	406.0	102.0
347.0	27.0	345.0	25.0
328.0	13.0	328.0	11.0
316.0	 0.0	316.0	 2.0
684.0	187.0	685.0	185.0
610.0	202.0	610.0	203.0
560.0	77.0	560.0	80.0
936.0	132.0	934.0	134.0
935.0	178.0	935.0	178.0
851.0	221.0	850.0	221.0
878.0	100.0	879.0	98.0
915.0	215.0	915.0	212.0
1012.0	49.0	1009.0	49.0
976.0	106.0	978.0	106.0
34.0	498.0	35.0	498.0
121.0	266.0	122.0	264.0
236.0	374.0	236.0	377.0
209.0	435.0	210.0	435.0
137.0	332.0	140.0	332.0
480.0	284.0	479.0	282.0
505.0	269.0	503.0	267.0
498.0	306.0	500.0	304.0
509.0	314.0	509.0	313.0
496.0	314.0	494.0	312.0
499.0	261.0	500.0	261.0
489.0	260.0	490.0	261.0
474.0	293.0	471.0	293.0
495.0	272.0	494.0	274.0
477.0	264.0	479.0	265.0
499.0	291.0	501.0	290.0
494.0	320.0	495.0	321.0
480.0	290.0	480.0	292.0
486.0	308.0	486.0	308.0
466.0	287.0	466.0	287.0
475.0	276.0	472.0	276.0
646.0	395.0	647.0	395.0
749.0	455.0	749.0	456.0
753.0	495.0	756.0	495.0
529.0	347.0	530.0	345.0
690.0	321.0	688.0	320.0
744.0	454.0	744.0	453.0
804.0	459.0	806.0	461.0
986.0	273.0	983.0	273.0
905.0	387.0	903.0	389.0
820.0	481.0	820.0	480.0
772.0	447.0	771.0	447.0
788.0	475.0	786.0	475.0
38.0	608.0	39.0	608.0
162.0	658.0	164.0	660.0
319.0	535.0	318.0	535.0
407.0	620.0	408.0	621.0
485.0	685.0	485.0	685.0
751.0	536.0	754.0	536.0
658.0	524.0	660.0	522.0
747.0	515.0	744.0	515.0
656.0	535.0	658.0	536.0
756.0	551.0	758.0	552.0
715.0	628.0	713.0	629.0
745.0	550.0	743.0	550.0
706.0	614.0	705.0	615.0
689.0	580.0	687.0	582.0
713.0	587.0	715.0	588.0
744.0	636.0	745.0	637.0
714.0	616.0	715.0	616.0
781.0	529.0	782.0	531.0
821.0	599.0	818.0	599.0
997.0	719.0	996.0	719.0
884.0	553.0	883.0	553.0
1018.0	723.0	1019.0	722.0
784.0	733.0	783.0	733.0
806.0	731.0	805.0	730.0
786.0	738.0	786.0	740.0
869.0	555.0	869.0	554.0
802.0	571.0	802.0	573.0
785.0	636.0	785.0	636.0
771.0	551.0	771.0	550.0
796.0	756.0	795.0	756.0
 8.0	858.0	 6.0	860.0
209.0	927.0	209.0	928.0
27.0	889.0	30.0	889.0
153.0	815.0	155.0	813.0
298.0	962.0	298.0	961.0
453.0	896.0	452.0	898.0
414.0	987.0	412.0	987.0
312.0	965.0	312.0	967.0
686.0	772.0	684.0	772.0
702.0	785.0	702.0	786.0
733.0	784.0	733.0	783.0
596.0	870.0	596.0	868.0
761.0	785.0	763.0	785.0
743.0	869.0	743.0	869.0
1011.0	783.0	1009.0	782.0
866.0	854.0	864.0	853.0
1018.0	782.0	1017.0	782.0
840.0	828.0	838.0	826.0
961.0	843.0	961.0	842.0
889.0	842.0	886.0	842.0
865.0	838.0	865.0	836.0
829.0	782.0	830.0	782.0
