# opt_x	opt_y	sar_x	sar_y
921.7	652.0	925.0	651.4
915.9	532.7	913.6	535.0
909.9	504.5	909.7	501.9
897.6	491.7	896.4	488.3
880.9	547.2	884.0	547.8
879.3	956.4	881.2	955.7
871.5	527.2	871.9	526.1
19.0	201.2	18.4	200.5
867.6	490.3	867.9	488.4
928.7	498.5	927.3	497.2
864.0	209.0	861.8	205.9
858.0	956.8	856.7	956.9
845.7	476.8	842.4	475.7
835.6	521.7	839.0	520.5
828.8	530.3	828.9	530.0
827.8	470.0	824.9	470.5
827.8	537.8	828.4	535.5
788.7	66.6	791.0	64.6
783.8	79.6	782.7	78.1
782.5	207.8	785.5	206.5
782.4	57.1	784.9	54.4
781.3	71.3	783.9	69.4
43.8	680.6	45.2	683.5
776.6	106.6	776.3	106.5
938.0	62.5	938.7	59.4
938.2	54.3	938.8	50.9
764.0	78.4	762.9	77.5
53.3	827.1	56.2	826.9
738.2	336.2	741.6	334.8
58.5	530.5	57.5	530.7
712.0	47.8	710.7	46.2
709.7	409.3	712.9	409.0
709.1	907.2	709.6	906.2
708.2	526.1	708.9	523.0
695.7	802.2	692.1	801.1
692.9	779.2	696.0	779.4
692.1	221.3	695.3	220.5
686.9	795.7	688.4	794.0
681.6	52.9	681.7	49.5
678.1	165.9	677.0	166.5
670.1	770.5	667.9	773.1
667.8	794.0	670.0	791.1
659.3	53.0	657.5	55.9
658.4	145.6	657.9	144.7
657.8	793.8	660.9	792.2
657.0	201.3	658.1	201.4
654.6	434.8	656.9	437.9
1008.6	46.8	1007.9	49.6
651.6	777.7	652.1	773.9
640.9	200.2	641.2	200.5
638.3	172.3	640.1	175.8
624.7	230.9	627.1	229.9
963.3	862.5	964.6	860.0
539.2	709.8	535.7	708.7
118.8	551.6	116.6	554.1
529.3	501.4	527.7	501.9
510.1	408.6	513.5	410.1
498.7	88.4	500.6	90.5
489.8	798.7	489.1	800.8
136.2	557.0	133.1	557.0
480.7	385.8	484.1	385.0
139.1	826.8	136.7	826.3
478.6	887.7	478.5	890.8
139.8	963.0	141.1	960.7
143.7	557.9	146.1	558.1
457.9	960.9	454.9	961.3
146.1	521.0	149.2	519.0
439.4	220.9	440.6	222.1
150.1	582.0	153.8	581.9
419.1	711.2	416.9	708.1
415.1	575.4	417.9	577.0
409.7	582.9	413.3	581.0
397.5	503.6	394.9	504.4
370.6	941.9	369.0	944.0
353.4	575.1	355.1	575.7
352.2	841.7	352.9	841.8
174.6	430.3	171.7	429.2
176.9	813.6	174.5	810.7
178.6	311.9	180.0	311.1
306.7	742.6	305.9	743.4
244.4	390.2	246.1	393.0
238.1	364.7	235.3	364.1
231.5	168.6	230.1	166.5
197.7	744.9	199.5	743.3
103.3	429.0	105.1	427.5
920.9	526.2	921.2	528.3
170.0	679.9	170.9	678.4
949.7	491.9	952.8	493.9
34.9	561.2	35.2	562.9
353.7	720.2	354.4	720.0
40.5	559.3	38.4	556.6
212.9	264.2	209.5	262.3
780.8	695.4	779.0	696.6
703.7	812.2	700.4	814.4
643.3	90.4	641.6	92.8
166.0	779.1	166.4	777.7
939.1	508.0	942.6	509.5
175.2	419.6	175.4	419.5
1000.7	402.6	999.2	402.8
189.2	944.9	191.6	942.3
433.5	779.1	431.2	776.6
1000.3	361.6	997.4	360.1
88.0	884.1	84.5	885.4
866.3	480.9	863.3	481.2
673.4	48.6	676.6	50.0
840.9	204.8	841.5	205.9
46.4	569.6	44.2	570.0
422.6	730.4	424.3	732.0
568.3	44.2	567.2	43.2
467.1	793.6	465.1	790.3
196.5	290.3	197.7	289.2
 6.2	701.6	 7.6	704.0
102.2	312.8	100.1	310.9
265.9	545.5	267.9	543.5
633.7	26.2	634.1	30.1
184.9	638.1	185.5	641.3
35.3	855.3	34.8	855.1
300.2	765.6	302.6	767.9
548.5	272.3	548.3	272.6
225.1	524.0	225.4	526.0
742.8	716.1	742.9	714.9
237.8	776.6	236.9	780.3
879.9	172.4	882.4	174.9
74.6	349.6	77.7	349.0
235.4	575.9	237.5	577.9
359.6	569.9	360.2	570.4
130.0	518.5	129.0	519.6
